f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,clase
1.31561,-0.527141,-1.05735,0.281291,-0.209148,-0.32707,0.616645,-1.86054,0.433901,-0.75607,-1.84135,-0.340336,-2.70308,-1.53239,-1.61204,-0.499793,0.907693,-1.35594,-0.553279,-1.90528,0.633691,0.331507,0.673042,0.044545,0.145365,0.351926,0.680639,0.158122,0.354089,0.653887,-0.419887,1.73091,0.147071,1.00604,0.20171,-0.400962,-0.539128,0.126594,-0.842447,0.325688,-0.767487,1.87282,-1.94648,-1.77296,-1.29436,-1.58533,-0.018599,0.210157,-1.02678,-1.85958,0.290647,0.40358,0.428389,-1.48476,0.319479,-0.464028,0.780382,-0.333381,0.316032,0.623285,-0.402777,0.7435,0.131149,0.565567,0.579366,0.961204,-0.213464,-1.12169,-1.16073,-0.824381,-0.943454,-0.889367,-2.02643,-0.990746,-2.20429,-0.370128,0.70917,-1.84574,-0.367439,-1.69112,0.549105,0.450782,0.615922,0.632796,0.379374,0.569368,-0.13468,-0.857416,0.10743,0.382454,-0.77546,2.22636,0.646089,0.199648,0.784739,-1.16389,0.0704893,0.573322,-0.986906,0.630792,-0.335542,2.46821,-1.85057,-1.69898,-1.57139,-1.77346,-0.464581,-0.106575,-1.68544,-1.36103,-1.54341,0.72367,0.57513,0.523431,0.556084,0.895573,0.296318,0.716872,0.842916,0.766721,0.397129,0.79808,0.521831,-1.11248,-0.672892,-1.05752,0.738832,0.822901,0.672279,0.641825,0.527868,-1.07153,0.0840937,-0.517214,-1.43412,-1.0661,0.627782,-0.469203,0.514908,0.27938,0.574474,0.0660496,0.46911,0.37584,-0.208017,-0.266443,-0.367386,-0.737154,-0.45507,0.519308,0.233378,0.382905,0.337741,-0.50929,2.07884,0.699274,-0.29894,1.1482,0.561512,0.703781,0.727562,2.26487,-0.567144,-0.209039,0.227047,0.448699,1
0.940015,-0.130724,0.164026,-0.874784,-0.209148,0.442221,0.295787,-1.55071,0.618528,0.755952,-1.8138,-2.12557,-0.587342,-1.79922,-1.58143,-0.457328,0.617683,-1.6328,-1.75323,-0.0264462,-0.683009,0.34132,0.334506,0.895889,0.450621,0.894731,0.615152,-0.60091,-1.17384,0.725266,-0.419887,-1.2139,0.527582,0.72686,-1.04579,2.98084,-0.453154,0.803115,0.461881,0.276153,0.592579,0.433775,0.358423,-1.74615,-1.86122,-1.56547,-0.228422,0.525719,-1.65196,0.776081,-1.89877,0.393925,0.697003,-1.54879,0.307606,0.67959,0.114417,-0.69747,-0.429404,0.475763,-0.784782,-0.785468,0.646219,0.98437,-0.853722,2.37571,-0.213464,0.500883,0.600496,0.190695,0.386599,0.447977,-2.01562,-2.0714,-0.224554,-0.155463,0.70917,-1.77851,-1.89834,-1.67248,0.165782,0.32988,-0.848434,0.384692,0.591278,0.595461,0.195517,-0.0184999,-1.20802,0.842289,-0.811485,-0.914725,-0.805504,-2.11996,0.139479,1.8782,0.0704893,0.228205,0.336148,-0.0567875,0.572931,1.0692,-1.31485,-1.65322,-1.66991,-1.41807,0.394706,0.923161,-1.26743,-1.75713,-1.66986,-0.199527,0.215919,0.494278,0.647749,-0.115396,0.800036,0.463939,0.236713,0.375238,0.598816,0.101396,0.571341,0.498459,-1.18548,-0.239706,0.308926,0.776962,-0.427461,-0.948377,-1.3358,-1.20199,-1.147,-2.41151,-1.9384,0.312328,0.301243,0.072172,0.757644,0.17059,-0.39521,0.599963,0.0160828,0.0267114,-0.208017,-0.266443,-0.413977,0.055888,0.26246,0.435248,-0.465456,-0.916737,-0.861581,0.374875,-0.255908,-0.110589,-0.29894,-1.04992,1.05423,0.689439,1.78842,1.9079,-0.903127,-0.299834,0.240202,-0.326939,1
-0.0553087,1.25674,0.193456,-0.949369,-0.209148,-0.116136,0.469223,-1.77202,0.720072,0.367543,-1.29962,-1.69812,-0.0665451,-1.68063,-1.65285,-0.570567,0.216788,-0.606789,-2.12897,-1.79179,0.221391,0.331507,-0.0675048,0.31211,0.737377,0.845385,-0.127034,0.537638,0.243826,0.431816,2.94561,1.02753,-1.49605,0.73532,-0.660922,-0.76893,-0.567786,0.628153,0.702898,0.635286,0.592579,0.510088,0.341841,-1.6121,-1.73896,-1.2577,-0.723003,0.914103,-2.14229,-0.658888,-0.781413,0.519438,0.428389,-0.972508,0.818155,0.234024,0.345285,0.558008,0.121571,0.770807,-0.73316,1.60407,-0.816581,0.0630033,-0.982934,-0.274248,-0.213464,0.65143,-0.0699715,0.461382,0.464837,0.242231,-0.685858,-1.73801,-1.72143,-0.513238,0.493587,-1.43277,-1.87423,-1.60724,0.687527,0.33918,-0.749871,-1.08325,0.45643,0.682436,-0.00495981,0.528067,-0.155659,0.406656,2.69197,1.00237,-0.949463,0.800157,0.346884,-1.19026,-1.19714,0.0647278,0.336148,0.263455,0.64955,0.729637,-1.61361,-1.65322,-1.69946,-1.17375,-0.45026,0.86531,-1.68544,-1.75713,-1.63825,0.0854104,0.497463,0.329075,0.382937,1.07664,0.416251,0.933671,0.65192,0.154401,0.519895,0.995474,0.729771,-0.911112,1.51004,-0.512312,1.01769,0.562579,1.15788,-0.92799,0.643316,0.268664,0.0840937,-1.32486,-1.58311,0.166376,0.168587,0.32997,0.272173,-1.1038,-1.22017,0.86692,0.170305,0.0267114,5.7268,-0.266443,-0.181024,0.0241663,-0.116612,0.111018,-0.681761,-0.860231,-0.861581,0.387878,0.495273,0.750531,-0.394507,0.888506,-0.541245,0.373928,-1.21569,-0.604623,-0.499947,0.0451854,0.437521,0.79933,1
-0.186767,-0.879512,-0.468735,0.355877,5.3354,0.677971,0.356489,-1.14129,0.600065,0.298184,-1.37307,-1.59754,-0.684992,-1.55216,-1.63245,-0.499793,-0.0391024,-0.118214,-1.66838,-2.28357,0.208091,0.410009,0.207556,0.855349,0.163865,0.91447,-0.0506321,-0.424706,0.212322,0.526989,-0.419887,-1.2608,0.441102,0.72686,0.493678,-0.681319,-0.567786,0.943085,-0.417122,0.697205,-0.992194,0.215738,0.059947,-1.58529,-1.6945,-1.2577,-0.363307,0.986925,-1.40679,-1.09816,-0.721016,0.40358,0.533916,-1.11124,0.782535,0.961781,0.309766,-0.735134,0.218801,0.85932,0.154743,-1.17815,0.666822,0.367587,0.450153,-0.327964,-0.213464,0.534338,2.06151,0.30912,-0.839136,-0.595445,-1.53993,-1.61155,-1.92665,-0.370128,0.427254,-1.30792,-1.69341,-1.69112,0.612992,0.432182,-0.566827,-0.111514,0.60091,0.508486,-1.12527,0.629754,0.200285,0.285647,-0.811485,-1.16542,0.334177,0.411593,0.0703435,0.998987,0.45279,0.600568,-0.488815,0.593117,-1.10172,-0.00382487,-1.73724,-1.66237,-1.64035,-0.862791,-0.0349376,1.08514,-1.68544,-1.75713,-1.64878,0.0284229,0.33242,0.329075,0.179236,0.29201,0.536184,0.590405,0.203496,-0.718907,0.344515,0.7168,0.165363,0.383392,-1.15013,-0.113887,1.01769,0.639144,0.972208,0.723374,-0.890501,0.0670424,0.262278,-1.04586,-1.26221,0.101509,0.556352,-0.378974,0.683768,0.310463,-0.409683,0.927592,0.748638,0.802552,-0.208017,-0.266443,-0.320795,-0.27719,-0.901834,0.375206,0.183462,0.467664,0.204483,-0.99038,-0.631499,-1.34076,-0.310886,0.498966,-0.595992,0.904561,0.787049,0.672235,-0.567144,-0.390629,-0.02289,-0.295064,1
-0.186767,-0.879512,-0.468735,0.355877,5.31987,0.677971,0.356489,-1.14129,0.600065,0.298184,-1.36389,-1.58497,-0.684992,-1.55216,-1.63245,-0.499793,-0.0391024,-0.101928,-1.66838,-2.28357,0.208091,0.410009,0.207556,0.855349,0.163865,0.91447,-0.0615466,-0.424706,0.212322,0.53492,-0.419887,-1.25142,0.441102,0.72686,0.493678,-0.698841,-0.567786,0.943085,-0.417122,0.697205,-0.992194,0.215738,0.059947,-1.57636,-1.6945,-1.24777,-0.363307,0.986925,-1.40679,-1.11281,-0.721016,0.40358,0.533916,-1.11124,0.782535,0.961781,0.309766,-0.735134,0.218801,0.85932,0.165068,-1.17815,0.666822,0.367587,0.450153,-0.345869,-0.213464,0.534338,2.06151,0.30912,-0.839136,-0.595445,-1.53993,-1.61155,-1.92665,-0.370128,0.427254,-1.30792,-1.69341,-1.69112,0.612992,0.432182,-0.566827,-0.111514,0.60091,0.508486,-1.12527,0.629754,0.200285,0.285647,-0.811485,-1.16542,0.334177,0.411593,0.0703435,0.998987,0.45279,0.600568,-0.488815,0.593117,-1.10172,0.0233404,-1.73724,-1.66237,-1.64035,-0.851685,-0.0206161,1.09671,-1.68544,-1.75713,-1.64878,0.0284229,0.33242,0.329075,0.179236,0.29201,0.536184,0.581372,0.195192,-0.728945,0.344515,0.7168,0.155461,0.383392,-1.15013,-0.113887,1.01769,0.639144,0.972208,0.723374,-0.890501,0.0670424,0.262278,-1.04586,-1.25075,0.101509,0.556352,-0.378974,0.683768,0.310463,-0.39521,0.927592,0.748638,0.81225,-0.208017,-0.266443,-0.320795,-0.293051,-0.915373,0.363197,0.183462,0.467664,0.204483,-0.977378,-0.621348,-1.34076,-0.310886,0.498966,-0.595992,0.904561,0.787049,0.685965,-0.567144,-0.390629,-0.0360446,-0.295064,1
-0.280665,-0.703327,-1.0132,0.355877,-0.209148,0.665563,0.616645,-1.84947,0.424669,0.312056,-1.83216,-0.340336,-0.668717,-1.54228,-1.62224,-0.528103,0.899163,-1.37222,-0.553279,-2.27096,0.633691,0.331507,0.673042,0.863457,0.154615,0.361796,0.680639,0.239447,0.196571,0.526989,-0.419887,0.943128,0.458398,0.709939,0.480406,-0.313351,-0.567786,0.138259,-0.686495,0.300921,-0.0460609,1.94913,0.0765291,-1.74615,-1.30547,-1.59526,-0.0485736,0.19802,-1.01452,-1.05424,0.290647,0.40358,0.428389,-1.47409,0.794408,-0.449176,0.780382,-0.333381,0.202596,0.85932,0.082472,1.40355,0.687425,0.367587,0.461899,-0.327964,-0.213464,-1.12169,0.810642,-0.858217,-0.447944,2.32908,-1.75616,-0.990746,-1.91457,-0.441683,0.700878,-1.85534,-0.367439,-1.6818,0.549105,0.441482,0.615922,-0.121852,0.610542,0.569368,-0.040338,-0.819284,0.184809,0.285647,-0.811485,-0.251115,0.346173,0.399818,0.323839,-0.944083,0.432669,0.582404,-0.94021,0.621374,0.0256583,0.512315,-1.73724,-1.68983,-1.5911,-1.79567,-0.493224,-0.141285,-1.68544,-1.36103,-1.53287,0.72367,0.57513,0.523431,0.179236,0.307099,0.536184,0.734938,0.85122,0.776759,0.344515,0.705189,0.165363,0.138874,-0.929187,-0.302615,1.01769,0.631487,0.972208,0.723374,-0.725575,-1.09525,0.0840937,-0.517214,-1.44558,-1.01745,0.627782,-0.353194,0.525462,0.27938,0.574474,0.0417808,0.449832,0.37584,-0.208017,-0.266443,-0.274205,-0.594407,-0.238457,0.507299,0.21674,0.48179,0.204483,2.55928,1.56114,2.06271,-0.322832,0.471142,-0.619455,2.62553,0.687904,0.562398,-0.617541,-0.390629,0.0297284,-0.199437,1
-0.299445,-0.328933,-0.998487,0.281291,-0.209148,-0.339478,0.616645,-1.84947,0.433901,-0.769942,-1.84135,-0.340336,-2.73563,-1.53239,-1.62224,-0.513948,0.907693,-1.37222,-0.553279,-1.90528,0.633691,0.331507,0.673042,0.0688691,0.145365,0.351926,0.680639,0.158122,0.36984,0.653887,-0.419887,0.8681,0.025999,1.00604,0.188439,-0.593707,-0.539128,0.11493,1.76621,0.325688,-0.661047,1.31682,-1.97964,-1.78189,-1.29436,-1.58533,-0.018599,0.210157,-1.01452,-1.88886,0.290647,0.40358,0.428389,-1.47409,0.331353,-0.464028,0.780382,-0.333381,0.299827,0.623285,-0.423426,0.64324,-0.136688,0.565567,0.579366,-0.435394,-0.213464,-1.12169,1.88139,-0.824381,-0.852175,-0.228043,-2.04806,-0.990746,-2.21636,-0.441683,0.700878,-1.84574,-0.367439,-1.6818,0.549105,0.450782,0.615922,0.653471,0.379374,0.569368,-0.0993017,-0.857416,0.122906,0.382454,-0.757447,0.618951,0.646089,0.164324,0.692559,-1.04959,0.0704893,0.573322,-0.94021,0.630792,-0.226087,0.553063,-1.86087,-1.70813,-1.58125,-1.78456,-0.464581,-0.106575,-1.68544,-1.36103,-1.54341,0.72367,0.57513,0.523431,0.545898,0.895573,0.296318,0.707838,0.842916,0.766721,0.405898,0.79808,0.502027,-1.11248,-0.743594,-1.74952,0.738832,0.822901,0.657996,0.631631,0.610331,-1.01223,0.0840937,-0.517214,-1.44558,-1.04989,0.617578,-0.159846,0.525462,0.27938,0.574474,0.0660496,0.46911,0.37584,-0.208017,-0.266443,-0.320795,-0.705433,-0.414455,0.519308,0.21674,0.368778,0.352547,0.218846,0.74905,0.66852,-0.310886,1.12965,0.553691,2.75461,1.52073,0.699694,-0.499947,-0.154563,0.253357,0.586826,1
-0.130428,-0.306909,0.164026,-0.949369,-0.209148,-0.0665041,0.295787,-1.3626,0.627759,0.284312,-1.54753,-2.16329,-0.08282,-1.81898,-1.61204,-0.471483,0.626213,-1.81194,-1.76535,-1.67831,-0.736209,0.351132,0.313348,0.166166,0.728126,0.9046,0.626066,-0.587355,0.259578,0.455609,-0.419887,-1.07323,-0.0258889,0.811461,-1.09887,0.527719,-0.567786,0.814779,0.603656,0.300921,0.557099,1.85101,0.275513,-1.75508,-1.88345,-1.16834,-0.243409,0.489308,-1.65196,-0.702815,-1.95917,0.413234,0.68741,-1.15393,0.794408,0.709294,0.087778,-0.64725,0.153981,0.751138,-0.753809,-0.777113,0.398985,0.131535,-1.00643,-0.310059,-0.213464,0.617975,0.630517,0.224531,0.36052,0.62433,-0.675047,-2.0944,-1.78179,-0.227018,0.725753,-1.7497,-1.91039,-1.66316,0.155135,0.32988,-0.890675,-1.14528,0.417902,0.604158,0.266273,0.0323435,-0.171135,0.430858,-0.811485,0.0143289,-0.8175,0.894354,-1.10495,1.20121,-1.16696,0.255451,0.336148,-0.0567875,0.55104,1.39519,-1.59301,-1.62576,-1.67976,-1.25149,0.208527,0.87688,-1.69564,-1.76878,-1.66986,-0.222322,0.215919,0.48456,0.444048,1.06155,0.392264,0.491039,0.245017,0.505732,0.528664,0.995474,0.739673,0.728593,-1.15897,0.221628,1.02931,0.600861,1.21501,-0.948377,-1.5667,-1.15455,-1.24419,-2.47025,-1.97278,0.312328,0.260426,0.0979518,0.757644,0.17059,-0.409683,0.684904,0.0353606,0.0461074,-0.226506,-0.266443,-0.367386,0.0717488,0.275998,0.375206,-0.898067,-0.874357,-0.861581,0.556909,1.24645,0.0329311,-0.29894,1.05545,-0.408289,2.49646,1.86773,1.89417,-0.415951,-0.390629,-0.154436,-0.592569,1
-0.280665,-0.879512,0.00215668,0.355877,-0.209148,0.665563,0.356489,-1.14129,0.600065,0.312056,-1.37307,-1.58497,-0.668717,-1.56204,-1.63245,-0.513948,-0.0476321,-0.118214,-1.6805,-2.28357,0.221391,0.410009,0.207556,0.863457,0.163865,0.91447,-0.0506321,-0.411152,0.212322,0.526989,-0.419887,0.905614,0.458398,0.718399,0.480406,-0.208217,-0.567786,0.943085,-0.459655,0.709589,-0.400861,1.98184,0.0765291,-1.58529,-1.6945,-1.26763,-0.633079,0.986925,-1.41905,-1.06888,-0.705916,0.40358,0.524323,-1.10057,0.794408,0.976633,0.318646,-0.735134,0.218801,0.85932,0.103121,1.31164,0.687425,0.367587,0.461899,-0.327964,-0.213464,0.534338,0.820649,0.30912,-0.0958711,2.31438,-1.53993,-1.61155,-1.92665,-0.441683,0.427254,-1.30792,-1.69341,-1.6818,0.62364,0.432182,-0.566827,-0.111514,0.610542,0.508486,-1.11348,0.655175,0.200285,0.285647,-0.811485,-0.251115,0.346173,0.399818,0.231659,-0.89133,0.442729,0.600568,-0.00628936,0.593117,-1.03605,0.553063,-1.73724,-1.67152,-1.64035,-0.873897,-0.0635805,1.08514,-1.68544,-1.74548,-1.64878,0.0398204,0.33242,0.319357,0.179236,0.29201,0.536184,0.599439,0.203496,-0.708869,0.344515,0.705189,0.165363,0.225175,-0.991052,-0.239706,1.01769,0.639144,0.972208,0.723374,-0.808038,-1.09525,0.278477,-1.03117,-1.25075,0.101509,0.556352,-0.84301,0.683768,0.294921,-0.424156,0.927592,0.758277,0.81225,-0.208017,-0.285983,-0.320795,-0.261329,-0.807066,0.375206,0.21674,0.467664,0.204483,2.52028,1.57129,2.00121,-0.322832,0.471142,-0.611634,2.71158,0.707733,0.603587,-0.600742,-0.390629,0.00341924,-0.220687,1
-0.299445,-0.835466,-0.26272,0.281291,-0.209148,-0.339478,0.356489,-1.09703,0.600065,-0.783813,-1.60262,-1.59754,-2.7519,-1.55216,-1.62224,-0.499793,-0.0305727,-0.118214,-1.66838,-1.91789,0.194791,0.410009,0.207556,0.0850852,0.154615,0.91447,-0.0506321,-0.424706,0.36984,0.653887,-0.419887,0.914992,-0.0258889,1.00604,0.188439,-0.576185,-0.539128,0.943085,1.62443,0.709589,-0.57826,1.43674,-2.0128,-1.64785,-1.6945,-1.20806,-0.618092,0.986925,-1.40679,-1.91815,-0.721016,0.40358,0.533916,-1.22863,0.331353,0.976633,0.309766,-0.735134,0.299827,0.623285,-0.433751,0.67666,-0.219099,0.573181,0.579366,-0.435394,-0.213464,0.551065,1.73128,0.326038,-0.591381,0.183447,-1.994,-1.62305,-2.21636,-0.441683,0.427254,-1.43277,-1.69341,-1.67248,0.612992,0.432182,-0.566827,0.653471,0.379374,0.508486,-1.11348,0.629754,0.122906,0.382454,-0.730429,0.663192,0.646089,0.15255,0.646469,-1.11113,0.0805499,0.600568,0.118233,0.593117,-0.762415,0.525898,-1.86087,-1.71728,-1.64035,-0.873897,-0.0206161,1.08514,-1.69564,-1.75713,-1.64878,0.0284229,0.33242,0.329075,0.545898,0.895573,0.296318,0.590405,0.203496,-0.718907,0.405898,0.809691,0.502027,-1.11248,-0.637541,-1.66565,0.738832,0.822901,0.657996,0.631631,0.626824,-0.976646,0.262278,-1.06054,-1.26221,0.117726,0.556352,-0.971909,0.694321,0.310463,-0.39521,0.927592,0.758277,0.802552,-0.208017,-0.266443,-0.320795,-0.27719,-0.779989,0.375206,0.200101,0.368778,0.352547,0.218846,0.779504,0.648017,-0.310886,1.1111,0.553691,2.84066,1.52073,0.782072,-0.466349,-0.136404,0.253357,0.629327,1
-0.355784,2.19272,-0.424589,0.355877,-0.209148,0.665563,0.356489,-1.14129,0.600065,0.284312,-1.40062,-1.55983,-0.798916,-1.56204,-1.65285,-0.556412,-0.0646914,-0.118214,-1.70475,-2.25835,0.234691,0.410009,0.196976,0.871565,0.136114,0.924339,-0.0506321,-0.329827,0.196571,0.53492,1.56202,1.06505,-0.31992,0.701479,0.453864,-0.803975,-0.567786,0.943085,-0.970044,0.709589,-0.223461,0.390168,0.010201,-1.59423,-1.6945,-1.31727,-0.648067,0.986925,-1.44357,-1.11281,-0.660618,0.40358,0.524323,-1.00452,0.830028,0.991485,0.318646,0.0432624,0.283622,0.85932,0.319935,1.85472,-0.383922,0.3219,0.497139,-0.274248,-0.213464,0.551065,-1.20076,0.326038,-0.487063,-0.345612,-1.6048,-1.60005,-1.95079,-0.513238,0.41067,-1.32713,-1.69341,-1.65384,0.62364,0.432182,-0.566827,-0.163202,0.620174,0.517183,-0.559219,0.693308,0.184809,0.325984,2.61992,0.383001,0.406156,0.317395,0.554289,-1.18147,0.201276,0.600568,-0.50438,0.593117,0.354022,0.811133,-1.77845,-1.68983,-1.66006,-0.896108,-0.106545,1.062,-1.69564,-1.74548,-1.63825,0.0398204,0.342128,0.319357,0.189421,0.412722,0.496206,0.626539,0.220104,-0.568337,0.362053,0.542629,0.244578,-0.623445,1.28026,-1.01558,0.994452,0.631487,0.915078,0.723374,0.610331,-0.976646,0.278477,-1.0018,-1.25075,0.101509,0.546148,-1.02347,0.673214,0.27938,-0.453102,0.927592,0.758277,0.81225,-0.208017,-0.285983,-0.227614,-0.261329,-0.45507,0.375206,0.000433751,0.495917,0.219289,0.335868,0.850561,1.57065,-0.35867,0.369119,-0.619455,0.89022,-0.769534,0.328994,-0.365554,-0.118245,0.200738,0.671827,1
-0.167987,-0.879512,-0.468735,0.306153,5.36646,-0.178175,0.347818,-1.09703,0.600065,-0.714455,-1.54753,-1.62269,-2.55661,-1.55216,-1.61204,-0.457328,-0.00498362,-0.118214,-1.63202,-1.94311,0.168191,0.410009,0.228714,0.044545,0.145365,0.9046,-0.0506321,-0.451814,0.354089,0.630093,-0.419887,-1.27017,0.527582,1.02296,0.122082,-0.698841,-0.539128,0.943085,-0.402945,0.709589,-0.992194,0.193935,-1.59825,-1.62104,-1.70561,-1.12863,-0.198447,0.986925,-1.38227,-1.88886,-0.766314,0.393925,0.533916,-1.30334,0.343226,0.961781,0.309766,-0.747689,0.526699,0.623285,-0.392453,-1.17815,0.666822,0.542723,0.567619,-0.345869,-0.213464,0.534338,2.05151,0.326038,-0.826096,-0.595445,-1.8967,-1.63454,-2.19222,-0.298573,0.443837,-1.41356,-1.69341,-1.70044,0.602344,0.432182,-0.566827,0.498406,0.379374,0.499788,-1.12527,0.57891,0.10743,0.390522,-0.811485,-1.16542,0.622096,0.340945,0.0472985,0.981402,0.0201866,0.600568,-0.473249,0.593117,-1.09078,-0.0581554,-1.82996,-1.68067,-1.62065,-0.84058,0.0366697,1.10828,-1.69564,-1.75713,-1.66986,0.0284229,0.322711,0.329075,0.556084,0.850306,0.320304,0.554272,0.186888,-0.738983,0.362053,0.705189,0.571341,0.340242,-1.15897,-0.0929176,0.77369,0.815245,0.757973,0.682599,-1.03894,-0.00411814,0.24608,-1.08991,-1.27367,0.101509,0.556352,-0.378974,0.694321,0.326004,-0.366265,0.927592,0.758277,0.81225,-0.208017,-0.266443,-0.413977,-0.27719,-0.901834,0.375206,0.000433751,0.382905,0.337741,-0.99038,-0.692406,-1.34076,-0.263103,1.2224,0.54587,0.918903,0.777135,0.658505,-0.516746,-0.408788,-0.0623538,-0.263188,1
-0.355784,2.19272,-0.424589,0.355877,-0.209148,0.665563,0.356489,-1.14129,0.600065,0.284312,-1.40062,-1.55983,-0.798916,-1.56204,-1.65285,-0.556412,-0.0732211,-0.118214,-1.70475,-2.25835,0.234691,0.410009,0.186397,0.871565,0.136114,0.924339,-0.0506321,-0.316273,0.196571,0.53492,1.56202,1.06505,-0.31992,0.701479,0.453864,-0.803975,-0.567786,0.943085,-0.970044,0.709589,-0.235287,0.390168,0.010201,-1.59423,-1.6945,-1.31727,-0.648067,0.986925,-1.44357,-1.11281,-0.660618,0.40358,0.524323,-1.00452,0.830028,0.976633,0.309766,0.0558172,0.299827,0.85932,0.319935,1.84636,-0.383922,0.3219,0.497139,-0.274248,-0.213464,0.551065,-1.20076,0.326038,-0.487063,-0.345612,-1.6048,-1.60005,-1.95079,-0.584793,0.41067,-1.32713,-1.69341,-1.65384,0.62364,0.432182,-0.566827,-0.17354,0.620174,0.517183,-0.571011,0.693308,0.184809,0.325984,2.61992,0.383001,0.406156,0.317395,0.554289,-1.17268,0.201276,0.600568,-0.50438,0.593117,0.343077,0.811133,-1.77845,-1.68983,-1.66006,-0.896108,-0.120866,1.062,-1.69564,-1.74548,-1.63825,0.0512179,0.342128,0.319357,0.189421,0.412722,0.496206,0.626539,0.220104,-0.568337,0.362053,0.542629,0.244578,-0.623445,1.28026,-1.01558,0.994452,0.631487,0.915078,0.723374,0.610331,-0.976646,0.278477,-1.0018,-1.23929,0.101509,0.556352,-1.02347,0.673214,0.27938,-0.453102,0.927592,0.758277,0.81225,-0.208017,-0.285983,-0.227614,-0.261329,-0.468608,0.375206,0.000433751,0.495917,0.219289,0.335868,0.850561,1.57065,-0.35867,0.369119,-0.619455,0.89022,-0.769534,0.328994,-0.365554,-0.118245,0.200738,0.671827,1
2.36727,0.320751,0.193456,-0.949369,-0.209148,-0.103728,0.45188,-1.74989,0.720072,0.367543,-1.29962,-1.69812,-0.0502702,-1.69051,-1.65285,-0.570567,0.199729,-0.623075,-2.11685,-1.8044,0.221391,0.331507,-0.0569256,0.31211,0.737377,0.855255,-0.127034,0.18523,0.259578,0.431816,-0.419887,2.14356,-1.32309,0.73532,-0.621108,-0.751408,-0.567786,0.569832,0.688721,0.684821,0.592579,0.695419,0.358423,-1.62104,-1.75007,-1.2577,-0.723003,0.901966,-2.13003,-0.658888,-0.796513,0.529093,0.428389,-0.961837,0.806282,0.278581,0.327525,-0.484038,0.121571,0.770807,-0.805431,0.852116,0.151751,0.0706179,-0.982934,1.10445,-0.213464,0.617975,-0.0699715,0.495217,0.477877,0.256928,-0.664235,-1.73801,-1.70936,-0.513238,0.493587,-1.43277,-1.87423,-1.60724,0.687527,0.32058,-0.763952,-1.10393,0.45643,0.673738,-0.0285453,0.57891,-0.155659,0.414724,1.07083,2.86048,-0.949463,0.800157,0.623424,-1.20785,-1.18708,0.0556457,0.336148,0.263455,0.561986,2.3188,-1.61361,-1.65322,-1.69946,-1.17375,-0.464581,0.85374,-1.68544,-1.75713,-1.63825,0.0854104,0.497463,0.329075,0.393122,1.07664,0.408255,0.933671,0.635312,0.134325,0.528664,0.995474,0.729771,-1.5296,1.90774,2.86381,1.01769,0.562579,1.15788,-0.938184,0.692794,-0.905485,0.0678951,-1.33955,-1.58311,0.166376,0.1992,0.32997,0.282727,-1.05718,-1.20569,0.854786,0.160666,0.0267114,-0.208017,-0.285983,-0.134433,0.0717488,-0.116612,0.171061,-0.465456,-0.860231,-0.861581,0.231848,1.90628,0.268714,-0.394507,0.888506,-0.541245,0.675098,-0.343209,1.42737,-0.735136,-0.0274503,0.49014,0.608076,1
