f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,clase
-1.21562,-0.573382,0.235496,-0.116443,-0.420053,0.778137,0.741897,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.126548,-0.301942,0
1.86346,1.35307,1.88362,0.172433,1.91211,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,1.8884,-0.216656,0.369514,2.98274,1
-0.409199,-0.573382,-0.818033,0.750185,0.357334,1.62163,0.0565023,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
-0.0426414,1.67415,-0.779719,1.03906,-1.97483,0.778137,0.570548,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-2.30311,-0.301942,0
-1.43556,-0.573382,-0.986152,-0.116443,-0.420053,0.778137,0.741897,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.845314,-0.301942,0
-1.14231,-0.573382,-1.3649,-0.694195,-0.0313595,0.778137,-1.31429,1.30843,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.35028,0.71092,1.76648,1.90569,1.52341,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,13.3944,-0.216656,-0.0354289,-0.301942,1
-0.189264,-0.573382,-0.418781,1.90569,1.52341,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,-0.145918,4.68954,-0.0354289,1.01193,1
0.323916,-0.573382,0.0208776,0.750185,0.357334,0.778137,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,1.1794,-0.301942,0
1.13034,-0.573382,0.771025,0.750185,0.357334,2.46513,-0.286195,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.21562,-0.573382,-1.48452,-0.116443,-0.420053,-0.908854,1.42729,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
-0.702444,-0.573382,-0.792282,-0.116443,-0.420053,0.778137,-1.31429,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
-1.21562,-0.573382,-1.51904,1.61681,-0.808747,0.778137,1.42729,0.500333,1.2709,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
0.470539,-0.573382,-1.60345,-0.694195,-0.0313595,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,3.52807,-0.301942,1
-0.189264,-0.573382,0.750958,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,0.445774,-0.703061,-0.145918,-0.216656,-0.0354289,3.80391,0
-0.0426414,-0.573382,0.0799397,-0.694195,-0.0313595,-0.0653585,-0.286195,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.48251,-0.573382,0.361465,-0.983071,1.13472,0.778137,-0.286195,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,-0.573382,0.59562,-0.694195,-0.0313595,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,0.842262,-0.216656,0.774456,-0.301942,1
0.617162,-0.573382,0.317988,-0.116443,-0.420053,2.46513,1.08459,0.500333,-0.379355,1.42231,0.148451,-0.216656,-0.0354289,0.0265258,0
-0.775756,-0.573382,-0.0758159,-0.983071,1.13472,0.778137,-0.97159,0.500333,-0.379355,1.42231,-0.145918,-0.216656,0.774456,-0.301942,0
-0.48251,-0.573382,-0.541709,0.172433,1.91211,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
1.42359,-0.573382,0.148097,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.0426414,-0.573382,0.973867,-0.694195,-0.0313595,0.778137,-0.628892,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,0.774456,-0.301942,0
0.323916,-0.573382,-1.0736,-0.116443,-0.420053,0.778137,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.99569,-0.573382,-0.803272,1.03906,-1.97483,0.778137,0.3992,-1.11587,2.92116,-0.703061,0.247702,-0.216656,-0.0354289,-0.301942,0
0.177293,-0.573382,1.26198,-0.116443,-0.420053,1.62163,1.08459,0.500333,2.92116,-0.703061,0.172823,-0.216656,-0.0354289,-0.301942,0
-1.069,1.67415,1.9027,-0.116443,-0.420053,0.778137,0.570548,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.359383,-0.301942,0
-0.775756,1.99522,0.293469,-0.116443,-0.420053,1.62163,1.76999,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-1.25026,-0.301942,0
0.177293,0.71092,-0.914745,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,0.445774,-0.703061,-0.145918,4.68954,1.58434,4.13238,1
1.57021,0.0687688,-1.43208,-0.694195,-0.0313595,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.48251,-0.573382,-0.105688,-0.116443,-0.420053,0.778137,-0.97159,0.500333,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,2.98274,0
1.57021,-0.573382,0.330323,2.48344,-1.58613,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.4969,-0.573382,-1.21169,1.61681,-0.808747,-0.0653585,1.76999,1.30843,2.92116,-0.703061,-0.145918,-0.216656,-0.440372,-0.301942,0
-0.335887,0.0687688,0.22841,2.77232,2.3008,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.683337,0.354994,1
0.690473,-0.573382,-0.63196,0.750185,0.357334,-0.908854,-1.65698,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
-1.43556,-0.573382,0.256046,1.32794,-2.36352,0.778137,-0.97159,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.602349,-0.301942,0
-0.335887,0.0687688,1.5099,-0.694195,-0.0313595,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.323916,-0.573382,0.209205,-0.116443,-0.420053,0.778137,-0.97159,2.11654,2.92116,1.42231,-0.145918,-0.216656,-1.33125,-0.301942,0
-0.262576,-0.573382,0.039627,-0.983071,1.13472,-0.908854,0.0565023,-0.307769,0.445774,-0.703061,-0.145918,-0.216656,-0.0354289,2.16157,1
-0.189264,1.99522,-1.3003,2.77232,2.3008,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,4.46619,0.774456,-0.301942,1
1.4969,0.0687688,-1.07981,-0.116443,-0.420053,-0.908854,1.42729,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.98928,-0.301942,1
-0.409199,0.0687688,-0.128786,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.21562,-0.573382,1.10849,-0.694195,-0.0313595,0.778137,0.3992,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
1.13034,-0.573382,-0.477796,-0.116443,-0.420053,2.46513,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.763785,-0.573382,-0.777796,-0.694195,-0.0313595,-0.0653585,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.197406,-0.301942,0
-0.115953,-0.573382,-1.47423,-0.983071,1.13472,0.778137,-1.65698,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.910408,0.71092,0.0555153,-0.694195,-0.0313595,1.62163,-0.628892,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.555822,0.0687688,-0.25899,-0.983071,1.13472,-0.908854,-0.286195,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,1
-0.702444,1.67415,1.52368,2.48344,-1.58613,0.778137,0.570548,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.197406,-0.301942,0
0.0306701,-0.573382,1.46816,-0.694195,-0.0313595,-0.908854,1.08459,-1.11587,2.92116,1.42231,-0.145918,-0.216656,0.774456,-0.301942,1
-0.922379,-0.573382,-0.123007,-0.983071,1.13472,0.778137,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,1
0.910408,-0.573382,-0.492311,-0.694195,-0.0313595,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,0.842262,-0.216656,-0.0354289,-0.301942,1
0.0306701,-0.573382,1.39367,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
-0.922379,-0.573382,0.159371,-0.405319,-1.19744,0.778137,-0.97159,1.30843,-0.379355,-0.703061,-0.145918,-0.216656,-0.845314,2.98274,0
1.64352,1.35307,0.37218,-0.694195,-0.0313595,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,-0.145918,4.46619,-0.0354289,-0.301942,1
0.983719,-0.573382,-0.24728,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,0
2.59657,1.67415,-0.948474,-0.983071,1.13472,2.46513,0.570548,0.500333,2.09603,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
0.837096,-0.573382,3.49324,-0.116443,-0.420053,-0.0653585,1.08459,0.500333,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.702444,-0.573382,-0.616754,-0.983071,1.13472,0.778137,-0.628892,0.500333,-0.379355,1.42231,1.68881,-0.216656,-0.440372,-0.301942,1
-1.43556,-0.573382,-0.897209,-0.116443,-0.420053,0.778137,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-2.06014,-0.301942,0
-0.99569,-0.573382,-0.190425,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.470539,-0.573382,-0.838071,-0.116443,-0.420053,-0.0653585,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,-0.573382,-0.197749,0.461309,0.746028,-0.0653585,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
-1.36225,-0.573382,0.216046,-0.694195,-0.0313595,0.778137,-0.97159,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-1.97915,-0.301942,0
0.177293,-0.573382,-0.804229,-0.694195,-0.0313595,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,0.23714,-0.216656,-0.0354289,-0.301942,0
-1.14231,-0.573382,-0.379672,-0.116443,-0.420053,0.778137,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.115953,1.35307,0.234615,-0.694195,-0.0313595,-0.0653585,1.08459,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.555822,-0.573382,-0.212784,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.409199,2.63737,-1.38382,-0.694195,-0.0313595,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-2.95102,-0.301942,0
-0.775756,-0.573382,0.0204323,0.461309,0.746028,0.778137,-0.628892,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-1.6552,-0.301942,0
0.177293,-0.573382,-0.505537,0.461309,0.746028,-0.908854,-1.65698,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,2.79917,-0.301942,1
0.177293,1.99522,0.00168293,-0.983071,1.13472,-0.908854,0.0565023,-1.92397,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,1
0.617162,-0.573382,2.5285,1.32794,-2.36352,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,2.98274,0
-1.069,-0.573382,0.845691,-0.116443,-0.420053,0.778137,0.3992,-1.11587,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.0426414,0.0687688,-1.17539,0.750185,0.357334,-0.0653585,-0.97159,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,-0.573382,0.000290227,-0.694195,-0.0313595,-0.908854,-0.286195,-0.307769,2.92116,-0.703061,-0.145918,-0.216656,0.936433,2.65427,0
1.4969,-0.573382,-0.477825,-0.694195,-0.0313595,-0.908854,1.08459,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,1
1.4969,2.63737,-0.287128,1.03906,-1.97483,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.250604,-0.573382,-0.484286,-0.694195,-0.0313595,1.62163,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.0306701,-0.573382,-0.0764886,-0.116443,-0.420053,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
0.323916,-0.573382,0.253137,-0.983071,1.13472,-0.0653585,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,0.519228,0
2.08339,1.67415,-0.14006,-0.694195,-0.0313595,-0.908854,0.570548,-0.307769,-0.379355,-0.703061,-0.145918,5.88072,-0.0354289,-0.301942,0
0.910408,1.99522,-0.328379,1.90569,1.52341,-0.908854,0.0565023,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,2.39423,-0.301942,1
1.13034,-0.573382,-0.00162356,-0.983071,1.13472,0.778137,-0.97159,-1.11587,2.92116,1.42231,-0.145918,-0.216656,-0.359383,-0.301942,0
-0.0426414,-0.573382,0.421787,-0.983071,1.13472,-0.0653585,-0.286195,0.500333,-0.379355,-0.703061,0.781466,-0.216656,1.58434,-0.301942,0
0.250604,-0.573382,-0.0708325,-0.116443,-0.420053,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.775756,0.0687688,-1.48191,-0.116443,-0.420053,-0.908854,1.42729,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,2.39423,-0.301942,1
2.59657,0.71092,-0.210719,-0.694195,-0.0313595,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.440372,-0.301942,1
-0.335887,-0.573382,-0.098535,-0.116443,-0.420053,-0.908854,-0.286195,-1.92397,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.323916,-0.573382,0.480584,-0.116443,-0.420053,-0.908854,0.3992,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.702444,0.0687688,-0.190586,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.629133,1.67415,-0.235323,-0.116443,-0.420053,1.62163,0.570548,2.11654,2.92116,1.42231,-0.145918,-0.216656,-1.25026,-0.301942,0
-1.28894,-0.573382,-0.33106,-0.694195,-0.0313595,0.778137,1.08459,-1.11587,0.445774,1.42231,-0.145918,-0.216656,-0.0354289,2.8185,0
-0.849067,-0.573382,1.35971,-0.983071,1.13472,0.778137,-0.97159,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.845314,2.98274,0
0.617162,-0.573382,0.0285612,2.77232,2.3008,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,1.8331,1
-1.21562,-0.573382,3.02482,-0.116443,-0.420053,0.778137,-0.628892,1.30843,2.92116,1.42231,-0.145918,-0.216656,-0.278394,-0.301942,0
-0.0426414,-0.573382,1.22057,-0.694195,-0.0313595,-0.0653585,1.08459,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.470539,-0.573382,-0.807744,-0.694195,-0.0313595,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.837096,-0.573382,-0.169838,-0.983071,1.13472,1.62163,0.0565023,-1.11587,2.09603,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.763785,-0.573382,0.224089,-0.116443,-0.420053,1.62163,0.0565023,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.103982,2.63737,1.77394,-0.983071,1.13472,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,1
-1.21562,-0.573382,-0.0496008,-0.694195,-0.0313595,-0.0653585,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.57021,1.67415,-0.0146127,-0.116443,-0.420053,-0.0653585,0.570548,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
2.08339,-0.573382,0.409698,-0.405319,-1.19744,2.46513,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-1.6552,-0.301942,0
-1.28894,-0.573382,-0.117085,-0.694195,-0.0313595,0.778137,1.08459,0.500333,2.09603,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.57021,0.0687688,-1.59808,-0.116443,-0.420053,-0.908854,1.42729,-0.307769,1.2709,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
0.323916,-0.573382,-0.061633,1.90569,1.52341,-0.908854,-0.286195,-1.92397,-0.379355,1.42231,1.8884,-0.216656,-0.683337,-0.301942,1
0.177293,-0.573382,-0.614139,-0.983071,1.13472,1.62163,0.0565023,0.500333,2.92116,1.42231,13.3944,-0.216656,1.58434,-0.301942,1
-0.0426414,-0.573382,-0.828313,-0.694195,-0.0313595,-0.0653585,-1.31429,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.103982,-0.573382,-0.658469,-0.694195,-0.0313595,0.778137,-0.628892,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.14231,1.67415,-0.96835,-0.694195,-0.0313595,1.62163,0.570548,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.103982,-0.573382,-0.320288,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,1
-0.99569,-0.573382,-1.1835,-0.694195,-0.0313595,3.30862,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-1.49322,-0.301942,0
-0.189264,-0.573382,0.343294,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,2.92116,-0.703061,0.555205,-0.216656,-0.0354289,-0.301942,1
1.71683,-0.573382,0.118083,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.612479,-0.301942,0
1.57021,-0.573382,-0.222154,-0.116443,-0.420053,-0.908854,1.08459,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.50887,0.71092,-0.399492,-0.116443,-0.420053,0.778137,1.42729,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-2.62706,-0.301942,0
0.177293,1.99522,0.221465,-0.694195,-0.0313595,-0.908854,1.08459,-1.92397,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.470539,1.99522,-1.47779,1.90569,1.52341,0.778137,0.0565023,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.775756,-0.573382,-0.93665,-0.983071,1.13472,3.30862,-1.65698,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.189264,0.71092,1.40218,-0.694195,-0.0313595,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,5.44625,1
0.397227,-0.573382,0.679476,-0.116443,-0.420053,-0.908854,0.3992,-0.307769,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,2.98274,0
-0.409199,0.0687688,1.62993,-0.116443,-0.420053,1.62163,-1.31429,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
-0.849067,-0.573382,-0.848985,1.32794,-2.36352,-0.908854,-0.97159,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.20365,-0.573382,0.613336,1.03906,-1.97483,0.778137,0.3992,1.30843,2.92116,-0.703061,-0.145918,-0.216656,-0.278394,-0.301942,0
0.470539,-0.573382,-1.34067,-0.694195,-0.0313595,-0.908854,1.08459,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,1
-0.99569,-0.573382,0.425264,0.750185,0.357334,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
-0.922379,-0.573382,-0.493798,-0.983071,1.13472,0.778137,-0.286195,0.500333,-0.379355,1.42231,-0.145918,-0.216656,0.369514,-0.301942,0
-0.48251,-0.573382,-0.287412,0.172433,1.91211,0.778137,-0.628892,0.500333,-0.379355,1.42231,1.68881,-0.216656,0.774456,-0.301942,1
0.323916,-0.573382,-1.48241,-0.116443,-0.420053,-0.0653585,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.05703,-0.573382,0.765207,-0.116443,-0.420053,-0.0653585,2.11269,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-1.6552,-0.301942,0
-0.262576,1.35307,-1.32754,-0.983071,1.13472,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,0.842262,-0.216656,-0.0354289,-0.301942,1
-1.58218,-0.573382,-0.869478,-0.405319,-1.19744,0.778137,-0.628892,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-1.97915,-0.301942,0
1.20365,0.0687688,0.889215,0.172433,1.91211,-0.0653585,0.0565023,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
-0.189264,-0.573382,-0.866115,-0.116443,-0.420053,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.103982,1.99522,0.124052,1.90569,1.52341,-0.908854,0.0565023,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,1
1.13034,0.0687688,-0.676583,2.48344,-1.58613,-0.0653585,-0.97159,0.500333,2.92116,1.42231,-0.145918,-0.216656,-2.46508,-0.301942,0
0.690473,-0.573382,1.47847,-0.694195,-0.0313595,-0.908854,-1.65698,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
0.103982,1.99522,-0.853618,0.172433,1.91211,0.778137,-0.286195,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,1
-0.555822,-0.573382,0.602327,-0.983071,1.13472,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
-0.922379,-0.573382,0.00825802,-0.983071,1.13472,0.778137,1.08459,-1.11587,0.445774,-0.703061,-0.145918,-0.216656,-0.0354289,4.13238,0
-0.335887,-0.573382,0.928078,-0.694195,-0.0313595,-0.908854,-0.286195,-1.92397,-0.379355,1.42231,-0.145918,3.46857,-0.0354289,-0.301942,1
-0.555822,1.35307,0.995658,0.461309,0.746028,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,-0.573382,-0.287412,-0.116443,-0.420053,0.778137,0.0565023,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.845314,-0.301942,0
-0.0426414,-0.573382,-1.29835,-0.694195,-0.0313595,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.28894,-0.573382,0.589727,-0.116443,-0.420053,0.778137,0.3992,1.30843,-0.379355,-0.703061,-0.145918,-0.216656,-1.6552,2.98274,0
-1.36225,-0.573382,-0.220288,-0.694195,-0.0313595,0.778137,1.08459,-1.11587,2.09603,1.42231,-0.145918,-0.216656,-1.6552,-0.301942,0
-1.50887,1.35307,0.112815,-0.405319,-1.19744,0.778137,0.741897,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-2.95102,-0.301942,0
2.01008,-0.573382,1.52269,-0.694195,-0.0313595,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,2.90524,-1.6552,-0.301942,0
-1.43556,-0.573382,0.113355,-0.694195,-0.0313595,0.778137,-0.97159,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-2.06014,-0.301942,0
-0.409199,-0.573382,-0.379464,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.450502,-0.301942,0
0.177293,-0.573382,-0.175693,-0.694195,-0.0313595,-0.0653585,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,1.1794,-0.301942,0
1.4969,-0.573382,0.122251,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.250604,-0.573382,-0.651098,-0.983071,1.13472,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
-0.702444,-0.573382,-0.998696,2.48344,-1.58613,3.30862,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,2.98274,0
1.05703,1.99522,-0.622306,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,0.532863,-0.216656,-0.440372,-0.301942,0
0.177293,-0.573382,-1.50658,1.32794,-2.36352,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
-0.48251,-0.573382,-0.491742,-0.694195,-0.0313595,-0.0653585,-0.628892,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.845314,-0.301942,0
2.52326,1.67415,-0.480619,-0.116443,-0.420053,2.46513,0.570548,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-1.49322,-0.301942,1
0.763785,-0.573382,1.43038,1.90569,1.52341,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
-0.409199,2.63737,-0.736943,-0.694195,-0.0313595,-0.0653585,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,0.369514,-0.301942,0
-0.99569,-0.573382,-0.60907,-0.694195,-0.0313595,0.778137,-0.97159,0.500333,0.445774,1.42231,-0.145918,-0.216656,-0.52136,-0.301942,0
0.103982,1.99522,-0.858298,0.461309,0.746028,-0.908854,2.45538,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.690473,-0.573382,0.569935,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.288525,-0.301942,0
0.910408,-0.573382,0.161029,-0.694195,-0.0313595,-0.908854,0.3992,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
-1.21562,-0.573382,0.387737,0.461309,0.746028,0.778137,0.3992,-1.11587,2.92116,-0.703061,-0.145918,-0.216656,-1.6552,2.65427,0
-1.21562,-0.573382,-0.521387,2.48344,-1.58613,-0.908854,-0.628892,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,0.71092,0.083701,-0.116443,-0.420053,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,4.75158,-0.0354289,-0.301942,0
