f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,clase
0.0561852,0.0537555,-0.0583542,0.0607126,0.060016,0.0608038,0.0649008,0.0604093,0.0606471,0.0606619,0.0627518,0.69985,0.0521104,0.0596683,0.0544335,-0.0183498,0.059916,-0.0773685,0.0598216,-0.00270402,0.0666339,0.0595391,-0.0880982,0.0926785,0.0606467,0.0635743,0.0267351,0.0602361,0.0604174,0.0565243,0.0477925,0.0630824,0.0518073,-0.647675,0.0604892,0.0608036,0.053606,0.0479597,0.0603179,0.0597172,0.427301,-0.234698,0.0475589,0.0413363,0.059968,0.0588096,0.0684268,0.0592167,0.0606277,0.0602767,1
0.0478849,0.0425946,2.90335,0.0595273,0.0600119,0.0574054,0.0564009,0.0614433,0.0522881,0.0601556,0.0532297,-1.20528,0.0685055,0.0573587,0.0712979,0.857999,0.0659522,-0.128968,0.0587304,-0.00268474,0.0713993,0.0608039,0.500422,0.0465229,0.0607124,0.0695979,-0.87588,0.0598705,0.0591108,0.0719543,0.0602186,0.0653785,0.0595172,0.583134,0.0602927,0.0602324,0.0552438,0.0598637,0.0576377,0.0600796,0.142742,0.382326,0.0628391,-0.00234615,0.0599604,0.060739,0.0684654,0.0532048,0.0360762,0.0610568,1
0.0629082,0.0554407,0.16845,0.0598339,0.0601967,0.0596575,0.0554596,0.0597989,0.0625505,0.0601251,0.0652945,1.76624,0.0692437,0.0647461,0.0519218,-0.0297678,0.0589643,-0.0587131,0.0596011,-0.00268845,0.0438045,0.0599368,-0.149511,0.0700697,0.0610831,0.0303806,0.64678,0.0597741,0.0605465,0.0565896,0.0485188,0.0594333,0.0524415,-0.787752,0.0599282,0.0609084,0.0661502,0.0494392,0.0595313,0.0601544,0.221524,-0.287659,0.053662,0.168925,0.0601232,0.0592978,0.0583945,0.0402279,0.0340766,0.0598744,1
0.0695715,0.05571,0.124534,0.0603779,0.0600242,0.0598885,0.061766,0.0608027,0.0602878,0.0604931,0.0576675,-0.100456,0.0678052,0.0554392,0.0558837,-0.275487,0.0599885,-0.202895,0.0612105,-0.00267042,0.0862025,0.0603337,-0.245734,0.104571,0.0605887,0.0860457,0.332217,0.0651947,0.0598131,0.065989,0.0527667,0.062742,0.0451816,-0.337681,0.0597973,0.0597842,0.0469303,0.032959,0.0578786,0.0595155,-0.147247,0.64538,0.0590506,0.0119917,0.0599418,0.0582183,0.0711914,0.0370353,0.0575472,0.0618412,1
0.073191,0.0609087,-0.234312,0.0614232,0.0601419,0.0594605,0.0570859,0.0592195,0.0613648,0.058924,0.0604427,-0.862687,0.0533461,0.0588919,0.0499158,-0.592659,0.0545062,0.249243,0.0600239,-0.00269742,0.0684792,0.059962,-0.419816,0.045633,0.0577984,0.0659861,0.0452748,0.0620239,0.0609977,0.0490808,0.119296,0.0485509,0.0566395,0.952691,0.0590869,0.0590819,0.0551162,0.0756033,0.062985,0.0599664,0.041483,-0.355759,0.0595707,0.0519645,0.0599418,0.0623216,0.0681966,0.119391,0.150396,0.0585185,1
0.0859428,0.0704317,0.0564049,0.060448,0.0599376,0.0602181,0.0592848,0.059672,0.0597335,0.0598737,0.0597964,-0.0671149,0.066711,0.0687528,0.052854,-0.558443,0.0565417,0.515838,0.0604233,-0.0026903,0.0102731,0.0590485,-0.431355,0.0411804,0.0582757,0.0421751,0.470556,0.0602391,0.0599795,0.0430972,0.0437093,0.0561996,0.0649467,0.103104,0.0594013,0.0604952,0.0470653,0.0647371,0.0540422,0.059441,0.0847814,-0.4149,0.0703819,0.105216,0.0599418,0.0598523,0.0522033,0.0522501,0.0555184,0.0605341,1
0.0817025,0.0605512,-0.195008,0.0598961,0.0601714,0.0591971,0.073583,0.0605137,0.0668899,0.0611124,0.0653085,0.185459,0.0646702,0.059399,0.0590346,-0.387468,0.0581182,0.519978,0.0621166,-0.00267547,0.0672483,0.0604679,-0.608897,0.176784,0.0598539,0.0695638,0.22837,0.0667977,0.0597936,0.0625415,0.0539797,0.0677987,0.0456895,-1.00107,0.0600982,0.0625933,0.0424477,0.0262178,0.0603888,0.059083,-0.484628,-0.0564034,0.0495296,0.0839388,0.0599418,0.0576726,0.0767392,0.0428356,0.0893545,0.0603579,1
0.0662226,0.057266,-0.16792,0.0597838,0.0601572,0.0604191,0.0519983,0.0599475,0.0608952,0.0590231,0.0619288,0.546561,0.0690106,0.0639949,0.0536858,-0.182939,0.0584481,-0.193559,0.0595351,-0.00267755,0.0454131,0.0598482,-0.179957,0.0492801,0.0596913,0.0423085,-0.97297,0.0627266,0.0595872,0.0633825,0.0697077,0.0628857,0.0638778,-0.372125,0.0600538,0.0610421,0.0565177,0.0706237,0.0590358,0.0601071,0.139484,0.0658937,0.063689,0.0993852,0.0601614,0.0604151,0.0603556,0.0498727,0.039463,0.0597828,1
0.081841,0.0765462,0.116493,0.0617923,0.0599376,0.0574054,0.0586817,0.0583803,0.0608669,0.0599656,0.0559279,0.402069,0.040949,0.0589451,0.0481409,-0.675132,0.0540252,0.126563,0.0597889,-0.00268946,0.0460633,0.0588942,-0.131757,0.0254635,0.0574474,0.0324181,0.465649,0.0602009,0.0598471,0.0477726,0.181941,0.0457762,0.0892428,-0.251054,0.0589196,0.0585585,0.0609345,0.0920558,0.0566191,0.0624059,-0.0958956,-0.306172,0.0688652,0.0668591,0.0599418,0.0644079,0.0594968,0.109809,0.0539617,0.0590074,1
0.0868545,0.0916549,-0.45647,0.0621768,0.0600395,0.0585495,0.0607947,0.0571901,0.0658553,0.060102,0.0549674,0.568408,0.0481837,0.0566569,0.0500173,-0.806408,0.0544396,-0.127993,0.0601456,-0.00269257,0.0614411,0.0604389,-0.273609,0.0286469,0.0597806,0.0784423,0.455417,0.0670105,0.0590339,0.0547387,0.142113,0.0559914,0.088346,-0.148537,0.059207,0.0595062,0.0448448,0.0886756,0.0533361,0.0613558,-0.00655711,-0.414247,0.0574936,0.0261409,0.0599418,0.0640552,0.0662144,0.145758,0.0475956,0.0596303,1
0.0437297,0.0653946,1.15774,0.0597699,0.0603704,0.0574054,0.0761987,0.0610759,0.0646766,0.0604643,0.0624638,-1.20526,0.0672136,0.0675505,0.0701832,-0.287717,0.0584108,0.391273,0.0599917,-0.00269034,0.0283035,0.0602364,-0.544788,0.0422093,0.060888,0.074584,-0.621183,0.0544991,0.0602635,0.051777,-0.00524144,0.0529525,0.0858573,0.6459,0.0600621,0.0598886,0.0842314,0.0852467,0.057712,0.0592151,-0.271142,-0.546492,0.0461291,0.0720234,0.0599418,0.0600422,0.0545135,0.0377427,0.0345469,0.0595435,1
0.0788495,0.0639196,-0.13716,0.0599297,0.0599376,0.0590691,0.0569083,0.0614327,0.0573025,0.0596281,0.054908,-0.841202,0.0613175,0.0560161,0.0648532,-0.221275,0.0570664,1.05932,0.059767,-0.0026874,0.0645838,0.0613672,-0.455236,0.0656136,0.0574771,0.077894,0.943984,0.0639585,0.0623684,0.0545917,0.0673584,0.0522087,0.0542201,0.82761,0.060171,0.0581735,0.0429037,0.0522614,0.058202,0.0594239,-0.228572,-0.41457,0.0469272,0.00633346,0.0599418,0.0603124,0.0653658,0.0435162,0.130146,0.0593751,1
0.0968936,0.0573237,-0.367496,0.0580175,0.0606063,0.062827,0.0820816,0.0602632,0.0709913,0.0602524,0.0745061,0.683909,0.0675014,0.0693385,0.0529419,-0.360606,0.0597554,-0.109811,0.0598681,-0.00266226,-0.0613695,0.0605655,-0.244384,0.0508329,0.060688,-0.0812112,-0.937442,0.0551908,0.0591608,0.0457079,0.0217713,0.0660037,0.0693008,-0.219829,0.0620823,0.0619214,0.0668741,0.072922,0.0542558,0.0602098,-0.305434,-0.138953,0.0896156,0.522879,0.0613496,0.0595732,0.0379874,0.0334216,0.0296532,0.0603553,1
0.0254546,0.0775677,0.174363,0.0611703,0.0599376,0.0574054,0.060496,0.059406,0.0678125,0.0600194,0.0585317,0.396892,0.0486674,0.056879,0.0559809,-0.526868,0.0554149,0.101695,0.0619123,-0.00269607,0.0658866,0.0587717,-0.297498,0.0457063,0.0602494,0.0497471,0.36335,0.0522118,0.0604879,0.0340711,0.0927504,0.0553085,0.0555736,0.977217,0.0611914,0.0614993,0.0998089,0.0717886,0.0516463,0.0603521,-1.05841,-0.285423,0.142939,0.0927029,0.0599418,0.0614182,0.0675482,0.0393662,0.0317016,0.0574583,1
0.0959977,0.062147,-0.125244,0.0588104,0.0601645,0.0596767,0.0532247,0.0593946,0.0634751,0.0601377,0.0633731,-0.875759,0.0608066,0.0697282,0.0566894,-0.460723,0.0558652,0.325241,0.0594297,-0.00269344,-0.0164643,0.0607589,0.724131,0.0211346,0.0600028,0.0482258,0.549327,0.0625458,0.0600104,0.0616311,0.118471,0.0552121,0.0994434,0.154228,0.0593656,0.0584876,0.0416684,0.0935314,0.0609193,0.0623663,0.181484,0.202754,0.0537593,0.0836004,0.0606982,0.0619764,0.0319635,0.0723293,0.0774393,0.0603355,1
0.0568186,0.0452295,-0.11054,0.0608974,0.0599587,0.0607716,0.0532416,0.0605949,0.0520633,0.0596687,0.0498427,-0.637907,0.0648913,0.0549036,0.0642473,0.282088,0.0592908,0.00121808,0.059021,-0.00270529,0.118636,0.0604433,-0.48979,0.0597016,0.0605354,0.0740266,2.20526,0.0649947,0.0603676,0.0711802,0.0725133,0.0586137,0.0594933,1.07338,0.0589664,0.0594902,0.0446716,0.0556274,0.0673674,0.0591424,0.523474,0.367817,0.0470729,-0.00821398,0.059963,0.0590621,0.0737577,0.10223,0.0561468,0.0618433,1
0.0523508,0.0570567,-0.137875,0.0596193,0.0599955,0.0617906,0.0598362,0.0603255,0.0582068,0.0610687,0.0616918,0.186688,0.0661763,0.0625573,0.0536577,-0.069826,0.0588901,-0.0392433,0.0592313,-0.00270319,0.0401718,0.0591359,-0.2603,0.0702868,0.0606389,0.0410807,0.735904,0.0573932,0.0613051,0.0537452,0.0341538,0.0617554,0.0490727,-0.273531,0.059986,0.0603678,0.0573139,0.0457277,0.0632211,0.0598883,0.332863,-0.641997,0.0451181,0.0812882,0.0600287,0.0592912,0.0547057,0.0459523,0.033083,0.0599266,1
0.0592723,0.0592485,-0.0122904,0.0600188,0.0599376,0.0599706,0.0623768,0.0597802,0.0609068,0.0600284,0.060716,0.1696,0.0692069,0.055336,0.054245,-0.311855,0.059002,-0.137367,0.0609159,-0.00268436,0.0807653,0.0599344,-0.293367,0.0597403,0.0597071,0.0876598,0.375547,0.0597839,0.0603177,0.0635971,0.0430197,0.0594688,0.0583762,-0.498171,0.0598829,0.0591636,0.0552889,0.0574014,0.0660015,0.0595795,0.054503,0.566093,0.0457388,0.0206441,0.0599418,0.0584717,0.0708721,0.0687607,0.0759601,0.0613034,1
0.0717625,0.0588424,0.927276,0.059454,0.0601693,0.0574054,0.0528813,0.0603148,0.0596823,0.0589893,0.0601459,-1.20348,0.0513871,0.062877,0.0537013,-0.516923,0.0573343,-0.286763,0.0598468,-0.00266611,0.0537483,0.0599994,-0.161917,0.0382136,0.0606368,0.0639502,1.07579,0.0589842,0.0585615,0.0692192,0.0574791,0.0657489,0.0548879,0.415558,0.0598577,0.061577,0.0629867,0.0572164,0.0501158,0.0605283,-0.290917,0.318499,0.0948984,0.0628258,0.0599418,0.0609866,0.0627012,0.0526214,0.0666925,0.0601302,1
0.0435193,0.0429208,-0.505273,0.0593973,0.0601929,0.0646894,0.0618884,0.0606054,0.055203,0.0604892,0.0555812,0.281339,0.0662943,0.057165,0.0644766,0.815032,0.0660777,-0.246038,0.0595421,-0.0026807,0.0883365,0.0608926,0.44552,0.0647219,0.0603575,0.0762953,-0.874569,0.0607303,0.0591096,0.0697216,0.0577373,0.0704361,0.0453365,-0.331386,0.0597552,0.0605694,0.0521647,0.0167884,0.062965,0.0599669,0.663581,0.702443,0.0463537,-0.00660601,0.0599418,0.0595424,0.0682603,0.0732953,0.063766,0.0608686,1
0.0758696,0.0532126,0.010086,0.0622745,0.059975,0.0589387,0.0541007,0.059312,0.0566648,0.0593778,0.0460374,-0.642312,0.0397848,0.0591588,0.0555007,-0.452104,0.0546905,0.281951,0.0590505,-0.0026994,0.050198,0.059273,0.0823535,0.0285535,0.0599772,0.0466072,0.954583,0.0663168,0.0604066,0.0657142,0.143977,0.0495063,0.0696644,0.785099,0.0589019,0.0581636,0.0379146,0.0811854,0.0681952,0.0617679,0.698045,-0.60821,0.0457084,0.0568603,0.0599418,0.0640763,0.0579211,0.143108,0.117058,0.0588257,1
0.0605769,0.0623909,0.127013,0.0603986,0.0599376,0.0599668,0.0632601,0.0608904,0.0593188,0.0597929,0.0608202,-0.26205,0.0609854,0.0552752,0.0598748,-0.390888,0.0584359,-0.156878,0.0601654,-0.00268178,0.0917581,0.0601885,-0.252278,0.0729543,0.0607229,0.082965,-0.738348,0.0557058,0.0595064,0.0657703,0.0204486,0.0630622,0.0531719,0.271211,0.0599624,0.0590505,0.0669079,0.0521027,0.0676487,0.0597388,-0.0278421,0.837706,0.0443973,0.00984849,0.0599785,0.0591323,0.0628725,0.0393999,0.0740315,0.0603912,1
0.0487958,0.0796504,-0.214317,0.0603567,0.0599376,0.059807,0.0599637,0.0605162,0.0628182,0.0595902,0.0577256,0.0101588,0.0662879,0.0601277,0.0595815,-0.518045,0.0556151,-0.0752415,0.0595815,-0.00269053,0.0475545,0.0594994,-0.39143,0.0484983,0.0599433,0.0492606,0.622559,0.0618381,0.061818,0.0489676,0.0808446,0.0505206,0.0688518,0.894663,0.0593853,0.0582661,0.0409733,0.0792307,0.0614569,0.0599002,-0.451422,-0.950195,0.0547791,0.0688777,0.0599418,0.0619768,0.0612492,0.0483558,0.0391668,0.0603365,1
0.0985544,0.0560253,0.293239,0.0588703,0.060406,0.0574054,0.0554095,0.0577036,0.0682843,0.059602,0.0702311,0.191105,0.0689402,0.068167,0.0526308,-0.308029,0.0580099,-0.266417,0.0601767,-0.0026832,-0.00276915,0.0600873,0.282808,0.040161,0.0610371,0.0012799,-0.964373,0.0566244,0.0586636,0.0567879,0.0581372,0.0677741,0.0490408,-0.531025,0.0604254,0.061549,0.0739522,0.0589532,0.0545701,0.061013,-0.122916,0.133599,0.0840977,0.341952,0.0609958,0.0603073,0.0468242,0.0539527,0.0616201,0.060885,1
0.0380842,0.0471183,0.106116,0.0599774,0.0601402,0.0618024,0.0681429,0.0612106,0.05889,0.0606613,0.0617471,-0.294742,0.0659198,0.0619202,0.0645852,0.496648,0.0669527,-0.1177,0.061131,-0.00268785,0.0798331,0.0605321,0.171343,0.103688,0.0610121,0.0813411,0.0411718,0.0570482,0.0599816,0.0606807,0.0153041,0.0662033,0.0487309,0.274058,0.0614244,0.0603442,0.0659807,0.0419442,0.0616858,0.0595318,-0.196771,0.23619,0.0522943,0.0347965,0.0599924,0.0588607,0.0666792,0.0265737,0.0501686,0.0604118,1
0.084854,0.0767273,-0.331642,0.0590795,0.0599799,0.0588617,0.0622599,0.0585624,0.0653905,0.0602428,0.0664919,0.322635,0.0654327,0.0685977,0.0524115,-0.645178,0.0556612,0.277543,0.060815,-0.00267316,0.0234351,0.0590401,-0.340336,0.0762728,0.0579578,0.0552613,0.193388,0.0627641,0.061058,0.0574056,0.033726,0.0610954,0.0683403,-0.978193,0.0592644,0.0593936,0.0513179,0.0699108,0.0562937,0.0598934,0.37232,-0.764548,0.0383689,0.120014,0.0600264,0.0597446,0.0489406,0.0770841,0.038493,0.0609706,1
0.0733701,0.0641862,-0.093638,0.0610832,0.0599686,0.0590772,0.0546616,0.0595539,0.0597205,0.0599078,0.0584486,1.24826,0.0559817,0.0639285,0.0509231,-0.42901,0.0562035,0.43206,0.0603947,-0.0026896,0.0337826,0.059285,-0.460053,0.0498681,0.0581345,0.0552781,0.573181,0.0657336,0.0609286,0.0615011,0.100954,0.0531192,0.0703733,-1.16571,0.0597776,0.059363,0.0505062,0.0718456,0.0559666,0.0596328,0.802152,-0.779326,0.0385891,0.0383609,0.0599418,0.0608654,0.0529623,0.0875839,0.0697752,0.0596722,1
0.0677648,0.0725376,-0.290435,0.0613036,0.0599789,0.0597378,0.0556513,0.0599079,0.0574616,0.0598758,0.0628896,1.66706,0.0679367,0.0568914,0.0519106,-0.679899,0.0559375,0.659741,0.0600371,-0.00267897,0.0625063,0.059321,-0.536199,0.0354372,0.059738,0.07565,0.176009,0.0611681,0.0598667,0.0566048,0.0939361,0.0529267,0.0711814,-1.98301,0.0595899,0.0594465,0.0536682,0.0719069,0.0628653,0.0595766,0.451553,-0.347199,0.0454563,0.0294414,0.0599418,0.0611522,0.0641252,0.0611169,0.0434855,0.0605536,1
0.0433829,0.0687279,0.584065,0.0604249,0.0599376,0.0575409,0.061123,0.0611048,0.0590514,0.0598299,0.0575906,-0.791562,0.0662242,0.0559705,0.0640543,-0.331741,0.0583282,0.417523,0.0606355,-0.00270149,0.0876829,0.0621999,-0.486898,0.0969432,0.060826,0.112289,0.142962,0.0565777,0.0630663,0.0433241,0.0286353,0.0517918,0.061448,1.03664,0.0614685,0.0590519,0.0582173,0.0767199,0.0637106,0.0595449,-0.575488,-0.638802,0.0774237,0.0830556,0.0599418,0.0590286,0.0699208,0.0372924,0.0925323,0.0598729,1
0.0916998,0.0635225,0.156731,0.0623743,0.0599738,0.0582476,0.0578386,0.0596754,0.0621693,0.0603815,0.0592849,0.822755,0.0366255,0.0676825,0.0523805,-0.448818,0.0554651,0.354456,0.0592723,-0.0026868,-0.00298522,0.0596489,-0.166702,0.0290044,0.0604184,-0.0163363,0.657317,0.0597647,0.060152,0.0553022,0.108972,0.0509088,0.0894366,0.38881,0.059918,0.0590656,0.0561524,0.0879224,0.0612206,0.0610273,0.111881,-0.186728,0.0602614,0.189842,0.0613198,0.0620833,0.0346969,0.0627319,0.0958513,0.0594081,1
0.043595,0.0586885,0.085888,0.060144,0.0600074,0.0574054,0.0612476,0.0599357,0.0623414,0.0607879,0.0620582,0.965578,0.0613434,0.0592876,0.0517008,-0.353413,0.0584075,-0.266515,0.0609142,-0.00267495,0.0734441,0.0601347,-0.310192,0.0661727,0.0610391,0.0812537,-0.863232,0.0588669,0.0600041,0.0528408,0.0405207,0.0633162,0.0527882,-0.463553,0.0607511,0.0620639,0.061596,0.0471278,0.0547594,0.0597764,-0.405501,-0.152151,0.0664198,0.0391228,0.0599418,0.0588803,0.0688481,0.0305969,0.0322235,0.0598697,1
0.0869012,0.0704629,0.106055,0.0613266,0.0601542,0.057572,0.0544622,0.0582895,0.0653658,0.0593742,0.059835,1.40464,0.0574407,0.0615917,0.0488881,-0.566064,0.0548669,-0.172684,0.0597618,-0.00267884,0.0478338,0.05869,-0.335406,0.0319855,0.0595944,0.0269641,0.546751,0.0627973,0.0603977,0.0641522,0.112137,0.0504894,0.0717008,-1.10773,0.0592191,0.0589409,0.0502639,0.0732221,0.0630046,0.0608802,0.730549,-0.168693,0.0389695,0.106989,0.0599418,0.061846,0.0495281,0.121461,0.108672,0.0588397,1
0.0650451,0.0516329,0.080924,0.0611535,0.0599638,0.0594142,0.0561153,0.059885,0.057594,0.0593979,0.0577705,0.577071,0.0629864,0.0556171,0.0539341,-0.262314,0.0572853,0.0755418,0.0598152,-0.00267684,0.0790285,0.0598499,-0.283395,0.050087,0.0588927,0.0764919,0.336055,0.06249,0.0603031,0.0689524,0.0950226,0.0570603,0.0621735,-0.482424,0.0590347,0.0590431,0.0471792,0.0639902,0.0646404,0.060276,0.726893,0.0405239,0.0445215,0.00015594,0.0599418,0.0607469,0.0712346,0.13991,0.0699475,0.06058,1
0.051104,0.0825982,-0.288434,0.0604412,0.0599376,0.058761,0.0574787,0.06042,0.0634351,0.0603803,0.0585453,-0.192567,0.0437808,0.0610339,0.0561897,-0.691094,0.0553444,0.0716326,0.0609255,-0.00269032,0.0373694,0.0596104,-0.539836,0.0436693,0.0585427,0.0554469,0.31944,0.0569781,0.0605807,0.0436522,0.068957,0.0534751,0.0725683,0.644232,0.0604639,0.0601663,0.0586862,0.079933,0.0561185,0.0596608,-0.536125,-0.494589,0.0750886,0.0541695,0.0599418,0.0608649,0.0598949,0.0621905,0.0342366,0.0595214,1
0.0605873,0.0586682,-0.0299782,0.058399,0.060408,0.0601701,0.0580698,0.0609303,0.061226,0.0591812,0.0671801,-0.780003,0.0682724,0.0631201,0.062999,-0.322516,0.0583094,-0.129068,0.0593729,-0.00267358,0.0392375,0.060543,0.74715,0.0390254,0.0601546,0.0408607,-0.685317,0.0587006,0.0588681,0.0596161,0.0534813,0.0623125,0.0551616,1.04939,0.0601941,0.0606877,0.0605191,0.0611876,0.0583703,0.0607808,-0.330401,0.402742,0.0853352,0.122285,0.0601951,0.0611999,0.0591682,0.0414825,0.0512955,0.0593939,1
0.0561807,0.0543646,0.0771997,0.0598202,0.0600735,0.0601586,0.0577471,0.0590613,0.0596114,0.0601866,0.0619713,0.58227,0.0647361,0.0644484,0.0530636,-0.219057,0.0575406,-0.267112,0.0591978,-0.0026822,0.0458196,0.0588764,-0.176047,0.044008,0.0597464,0.052183,0.674197,0.0617111,0.0593811,0.0653081,0.080974,0.0604087,0.0513533,-0.688533,0.0593616,0.0604999,0.0530079,0.0554562,0.0657163,0.060413,0.505527,0.101027,0.0471122,0.0451469,0.0599418,0.0609744,0.0582674,0.0814528,0.0577528,0.0600554,1
0.0786096,0.060606,-0.605227,0.0606142,0.0601543,0.0629631,0.0538426,0.0589891,0.0608024,0.059594,0.0589047,-0.514567,0.0520666,0.0587954,0.054718,-0.428071,0.0559264,-0.205461,0.0593556,-0.00268779,0.0630068,0.0597331,-0.19419,0.0435519,0.0605565,0.0643683,0.563356,0.0619534,0.0599231,0.0666545,0.0930272,0.0599917,0.0671754,0.480467,0.0595395,0.0593616,0.0492581,0.0772521,0.0678607,0.0606099,0.666654,0.519984,0.0511592,0.0156971,0.0599418,0.0613854,0.0602683,0.118351,0.122762,0.0595075,1
0.0594899,0.0785803,-0.12414,0.0597875,0.0600233,0.059386,0.0533241,0.0590882,0.0579757,0.0599301,0.0600942,1.69454,0.0540251,0.0620088,0.046902,-0.825659,0.0554403,-0.0976701,0.059896,-0.00269411,0.0577795,0.0595212,-0.506184,0.0534907,0.0605842,0.0565767,0.155423,0.0610604,0.0597172,0.058076,0.0695776,0.0606991,0.0609597,-1.04699,0.0602282,0.0610664,0.0533936,0.0605954,0.0608747,0.0598014,-0.00461008,-0.0976041,0.0642694,0.0517118,0.0599418,0.0593988,0.0661245,0.0513404,0.0444488,0.0605839,1
0.0615537,0.0568901,0.0516245,0.060225,0.0599376,0.0590716,0.0577552,0.0603884,0.0555222,0.06116,0.0552368,-0.329625,0.0603879,0.0569335,0.0603928,-0.178432,0.0576465,0.0214992,0.0598295,-0.00268877,0.0702534,0.0604852,-0.251613,0.0534468,0.0603766,0.0719867,0.441062,0.0581395,0.0601886,0.0632193,0.0671206,0.055864,0.0625899,0.285392,0.0598482,0.059619,0.0576529,0.0647399,0.0683546,0.0601958,0.253445,0.335704,0.0468071,0.0190192,0.0599418,0.0601081,0.0637272,0.0625493,0.0702847,0.059598,1
0.0583685,0.0688786,0.104938,0.0603862,0.0599376,0.0582016,0.0560751,0.0598034,0.0586728,0.0590277,0.0588689,-0.364016,0.067933,0.0574324,0.0539039,-0.568557,0.0550005,0.550013,0.0598657,-0.00269493,0.0670219,0.0592786,-0.554476,0.0344703,0.0583413,0.0650605,0.572866,0.058116,0.0616885,0.0554837,0.114414,0.049669,0.0750421,0.283833,0.060015,0.0586373,0.0497721,0.0780478,0.0676078,0.0597898,0.198107,-0.467104,0.05067,0.0242456,0.0599418,0.0615706,0.0665488,0.0647519,0.0525991,0.0587774,1
0.0716684,0.0669907,-0.0213664,0.0592118,0.0601035,0.0604623,0.0594828,0.0603126,0.065367,0.0593044,0.0645658,0.129481,0.0439314,0.0683188,0.0528625,-0.430187,0.0563025,0.0697014,0.058721,-0.00268788,-0.039488,0.0606174,-0.304578,0.0327016,0.0599785,-0.0670357,0.445521,0.0551226,0.0601868,0.049541,0.0588474,0.0518929,0.0740445,0.252624,0.0617571,0.0612851,0.0684129,0.0750261,0.0538783,0.0604308,0.00907216,-1.09346,0.048411,0.281896,0.0625552,0.0619079,0.0276759,0.0577353,0.0358186,0.0580118,1
0.0705715,0.0513003,0.159649,0.0601049,0.0599849,0.0596961,0.0581219,0.0581689,0.06164,0.0603433,0.0634217,2.00611,0.0677798,0.0549036,0.0507299,-0.33752,0.0582498,-0.260053,0.0610004,-0.00268935,0.0883013,0.0597819,-0.514347,0.377385,0.0604138,0.0797574,-0.391808,0.0649588,0.0584911,0.0710957,0.0780045,0.066193,0.047238,-1.01037,0.05949,0.0605549,0.0458219,0.0412176,0.0659043,0.0595189,0.826351,1.38106,0.0351341,0.0086049,0.0599418,0.0573988,0.0689909,0.0915111,0.0967341,0.0611296,1
0.0774934,0.0559245,0.0420536,0.0611032,0.0599643,0.060188,0.0560797,0.0592116,0.0606123,0.0598505,0.0615105,1.00383,0.0612617,0.0689255,0.0483355,-0.385342,0.056771,0.469675,0.0596688,-0.00267884,-0.0123891,0.0597949,-0.226647,0.0388463,0.0580414,0.0179589,0.47019,0.063234,0.0592123,0.0617658,0.102025,0.0580565,0.0791985,-0.806496,0.0598434,0.0600717,0.0482955,0.0772013,0.0529214,0.0604853,0.352148,-0.0672459,0.0651636,0.127677,0.0606094,0.0616249,0.0374039,0.0849262,0.0742169,0.0600523,1
0.0829929,0.0860854,-0.44489,0.0623441,0.0599968,0.0579963,0.0494981,0.0591991,0.0639153,0.0589237,0.0574874,-0.690536,0.0623987,0.0549036,0.0516324,-0.793795,0.055075,-0.0724668,0.0629596,-0.00270493,0.100574,0.0612773,-0.679802,0.0476646,0.0609342,0.128174,-0.0424775,0.0626469,0.0612302,0.0552755,0.0792982,0.0560727,0.0555883,0.0969275,0.0597686,0.0601933,0.0498494,0.0695206,0.0573771,0.0593256,-0.638363,-0.209719,0.0450507,0.0565563,0.0599418,0.0594927,0.0791317,0.0736643,0.186042,0.0600925,1
0.0502715,0.0624188,0.0447218,0.0607252,0.060024,0.0595265,0.0623694,0.0607964,0.0640394,0.0601251,0.061051,-0.108642,0.0670391,0.0567665,0.060156,-0.358895,0.0582459,1.02439,0.0612248,-0.00267458,0.069425,0.0595136,-0.561888,0.0784156,0.0578719,0.0886422,0.377767,0.065785,0.061415,0.0572746,0.0219529,0.0519486,0.0560636,-0.383893,0.0597799,0.0592587,0.0544472,0.051135,0.0653056,0.0591019,0.0118934,-0.166243,0.0377226,0.027394,0.0599418,0.0580223,0.0575527,0.0425888,0.0683635,0.0607899,1
0.0738982,0.0616702,-0.139576,0.0609061,0.0599974,0.0599478,0.0526608,0.0583372,0.0594439,0.0597872,0.061786,0.710859,0.0676345,0.0549036,0.0515819,-0.539039,0.0563658,0.200518,0.0606335,-0.00270211,0.0736739,0.0596,-0.505329,0.150376,0.0592367,0.070968,0.0223868,0.0591829,0.0608142,0.0625099,0.0540377,0.0469431,0.0571834,0.567799,0.0593285,0.0599849,0.0601042,0.0569869,0.0640758,0.0595103,0.656879,0.440392,0.0544433,-0.0070476,0.0599418,0.0574431,0.0648753,0.120276,0.134581,0.0609687,1
